id,y_2011,y_2013,y_2014
370630020251,321.8063084,43.5889894,55.5555556
370630020252,47.5279867,32.9321906,42.8132936
370630020253,53.2477381,31.6348342,13.8014252
370630020261,26.8074664,23.2623121,21.1162725
370630020262,18.8910537,17.3625264,17.5555823
370630020271,85.5878524,15.8232638,12.8962617
370630020272,18.2132314,19.132587,18.0556539
370630020273,15.7381212,14.7687188,13.9698583
370630020281,,33.2174931,34.4597547
370630020282,20.0790991,11.1641361,8.8226612
370630020283,11.1818605,10.5071053,11.972214
370630021001,322.3593113,45.4455694,27.1694244
370630021002,83.4661669,56.7314125,88.6032511
370630021003,183.2583129,55.338412,67.1859181
370630022001,22.2788201,10.8401576,11.0932871
370630023001,18.077035,22.8115246,21.1059202
370630023002,,20.3957645,32.0899014
370639801001,,,
