id,y_2011,y_2013,y_2014
370630001011,10.1241396,10.1241396,14.6890214
370630001012,19.7510413,19.7510413,17.365594
370630001021,8.2144103,8.2144103,8.5236318
370630001022,9.4505843,9.4505843,8.9102605
370630002001,24.6620682,24.6620682,23.5184333
370630002002,18.0538118,18.0538118,22.0226427
370630002003,15.6146181,15.6146181,14.7797878
370630003011,11.3549622,11.3549622,10.1649213
370630003012,22.0390933,22.0390933,20.6665638
370630003013,19.9052864,19.9052864,16.4529622
370630003021,20.5504672,20.5504672,18.4011812
370630003022,11.2218419,11.2218419,12.3591087
370630003023,13.2959042,13.2959042,11.3285319
370630004011,23.642348,23.642348,16.0446662
370630004012,10.908339,10.908339,14.8424895
370630004013,23.5027438,23.5027438,21.1846995
370630004021,9.4832769,9.4832769,9.1930433
370630005001,22.9639663,22.9639663,16.5517241
370630005002,12.6629961,12.6629961,12.498206
370630005003,18.7007114,18.7007114,16.4832326
370630005004,16.0794867,16.0794867,12.6813563
370630006001,12.2155816,12.2155816,10.2856661
370630006002,10.700779,10.700779,12.2552183
370630006003,21.6131448,21.6131448,17.2661871
370630007001,11.0001007,11.0001007,11.4104582
370630007002,9.0936266,9.0936266,6.4282854
370630007003,9.3386622,9.3386622,7.7075513
370630009001,9.5324079,9.5324079,10.2352078
370630009002,13.2470697,13.2470697,12.6487628
370630010011,12.1511821,12.1511821,12.9948439
370630010012,21.7322263,21.7322263,
370630010013,13.8001933,13.8001933,9.7383274
370630010021,11.3948091,11.3948091,11.5505111
370630010022,24.670764,24.670764,20.3249924
370630010023,18.2723115,18.2723115,26.9061084
370630010024,13.416671,13.416671,20.2897106
370630011001,12.9518365,12.9518365,12.0819641
370630011002,20.197434,20.197434,19.4738689
370630013011,13.2533128,13.2533128,9.6262902
370630013031,5.2019348,5.2019348,3.868161
370630013032,18.5821824,18.5821824,15.3997224
370630013041,7.6454882,7.6454882,7.0908152
370630014001,17.9522891,17.9522891,18.1964135
370630014002,16.8465616,16.8465616,17.7805122
370630015011,5.4211521,5.4211521,4.7606243
370630015021,12.7531018,12.7531018,9.832977
370630015022,13.4453438,13.4453438,13.3719304
370630015023,8.4190715,8.4190715,7.9805231
370630015024,46.0460048,46.0460048,37.2242732
370630015031,10.8961962,10.8961962,8.8097262
370630016011,16.6836999,16.6836999,12.7476051
370630016012,8.1659641,8.1659641,8.9210832
370630016013,12.6954595,12.6954595,11.4853692
370630016031,25.4977559,25.4977559,32.4036037
370630016032,10.4699279,10.4699279,11.5914394
370630016033,20.3139855,20.3139855,19.1789124
370630016034,12.1510532,12.1510532,14.8371118
370630016041,11.5413246,11.5413246,12.1624156
370630016042,7.4587894,7.4587894,8.164653
370630016043,13.1133704,13.1133704,12.6091295
370630017051,17.8743799,17.8743799,18.260917
370630017052,11.5900698,11.5900698,11.3120968
370630017053,11.6728954,11.6728954,8.3375694
370630017061,7.575942,7.575942,10.6998643
370630017062,7.4088133,7.4088133,9.485526
370630017071,7.0719243,7.0719243,13.5484053
370630017072,10.1042035,10.1042035,11.3768682
370630017073,13.7917865,13.7917865,12.9598711
370630017074,11.2545467,11.2545467,13.1870832
370630017075,15.9377254,15.9377254,16.4325973
370630017081,7.3769637,7.3769637,7.1454842
370630017091,13.6530274,13.6530274,23.153291
370630017092,15.4362526,15.4362526,11.334564
370630017093,12.0517595,12.0517595,9.6237082
370630017101,8.1118478,8.1118478,8.1869584
370630017102,13.1025814,13.1025814,10.9628786
370630017111,7.4908797,7.4908797,6.353348
370630017112,12.2647354,12.2647354,13.7831607
370630017113,7.6635362,7.6635362,7.4109268
370630018011,7.3216079,7.3216079,7.4576023
370630018012,30.8477161,30.8477161,30.4661768
370630018013,12.3129199,12.3129199,11.7424788
370630018014,,,
370630018015,15.2157495,15.2157495,16.4139004
370630018021,13.8029289,13.8029289,12.5641784
370630018022,15.2672784,15.2672784,13.004049
370630018023,12.0609539,12.0609539,11.5945693
370630018024,29.8807504,29.8807504,12.3160007
370630018061,13.3998258,13.3998258,11.9312814
370630018062,11.9955034,11.9955034,11.0599716
370630018071,5.8655387,5.8655387,7.3044586
370630018072,11.4902097,11.4902097,14.4674878
370630018073,9.2421765,9.2421765,9.2156441
370630018081,10.5879776,10.5879776,10.5681465
370630018082,5.147956,5.147956,7.9381694
370630018091,6.4238804,6.4238804,6.532851
370630018092,6.8890308,6.8890308,7.1593928
370630019001,17.2367432,17.2367432,13.7190298
370630019002,7.2680637,7.2680637,6.9077444
370630020071,12.9343533,12.9343533,12.0063845
370630020072,8.7317091,8.7317091,7.2724587
370630020073,15.8380358,15.8380358,18.9492062
370630020081,11.8023623,11.8023623,10.1964875
370630020082,6.2504426,6.2504426,5.2809755
370630020091,7.147951,7.147951,9.1234187
370630020092,16.7330256,16.7330256,12.5123408
370630020093,13.5883795,13.5883795,14.2683963
370630020131,7.7619414,7.7619414,7.4482573
370630020132,14.2303285,14.2303285,34.2943208
370630020133,6.5720299,6.5720299,7.1364317
370630020151,17.4652463,17.4652463,15.5490914
370630020152,9.9688577,9.9688577,9.3565648
370630020153,8.8803254,8.8803254,8.0267559
370630020161,12.3778823,12.3778823,11.6984191
370630020162,7.1653431,7.1653431,5.6900157
370630020171,7.0288058,7.0288058,7.0229662
370630020172,11.8025379,11.8025379,11.1608622
370630020173,7.4546885,7.4546885,7.5526886
370630020181,8.2482688,8.2482688,8.4487445
370630020182,6.981878,6.981878,6.3737677
370630020183,8.9926003,8.9926003,7.8023791
370630020191,8.3865046,8.3865046,8.2413972
370630020192,10.507551,10.507551,11.1158085
370630020193,12.9880081,12.9880081,12.1039954
370630020201,10.8405791,10.8405791,9.2587237
370630020202,6.9445786,6.9445786,8.285662
370630020211,7.5355243,7.5355243,6.3969581
370630020212,15.9745287,15.9745287,18.3917535
370630020221,10.2875941,10.2875941,9.4297728
370630020222,10.0487683,10.0487683,11.7677936
370630020231,7.7957114,7.7957114,6.5990778
370630020232,15.4530729,15.4530729,16.251763
370630020241,9.2516761,9.2516761,7.8515048
370630020242,15.481319,15.481319,13.6437085
370630020243,9.8986473,9.8986473,9.2645898
370630020251,10.2295233,10.2295233,12.6826034
370630020252,9.0348214,9.0348214,11.3591469
370630020253,8.962963,8.962963,8.9756602
370630020261,12.664356,12.664356,9.0783927
370630020262,7.3311937,7.3311937,7.5389829
370630020271,10.6370518,10.6370518,9.1082713
370630020272,7.8518752,7.8518752,7.7456629
370630020273,17.1497052,17.1497052,16.1475159
370630020281,12.5729863,12.5729863,13.062842
370630020282,19.951232,19.951232,18.5486034
370630020283,3.888011,3.888011,4.4460088
370630021001,14.0410677,14.0410677,11.7881683
370630021002,10.0376992,10.0376992,8.8768112
370630021003,10.968891,10.968891,9.71909
370630022001,6.4435894,6.4435894,6.0935755
370630023001,21.8806345,21.8806345,13.083285
370630023002,19.3106091,19.3106091,27.1715585
370639801001,69.4973469,69.4973469,
