id,y_2013,y_2014
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,,
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,,
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7063E+11,1,1
3.7064E+11,,
